# Secao de choque reduzida NC e+p, sqrt(s) = 318 GeV
#
# H1 and ZEUS Collaborations, "Combined measurement and QCD analysis of the
# inclusive e+-p scattering cross sections at HERA",
# Eur. Phys. J. C 75 (2015) 580   [arXiv:1506.06042]
#
# Dados combinados HERA I+II.  Fonte: https://www.desy.de/h1zeus/herapdf20/
#
# Medida experimental publicada, incluida aqui para que o projeto seja
# autocontido: e o dado a que GBW e bCGC foram ajustados, e portanto o
# teste de validacao do formalismo (make validate-hera).
#
# sigma_red = secao de choque reduzida
# err       = incerteza total (exclui incertezas procedurais)
#
# Q2[GeV^2]  x  y  sigma_red  err
2.700000e+00 8.000000e-05 3.335000e-01 8.892900e-01 1.348128e-02
3.500000e+00 8.000000e-05 4.323100e-01 9.522600e-01 2.076470e-02
6.500000e+00 8.029000e-05 7.999700e-01 1.085100e+00 5.047245e-02
4.500000e+00 8.180000e-05 5.436000e-01 1.079500e+00 1.691231e-01
6.500000e+00 8.550000e-05 7.512200e-01 1.097000e+00 4.020022e-02
4.000000e-01 8.830000e-05 4.476300e-02 3.199200e-01 1.112087e-02
6.500000e+00 9.515000e-05 6.750300e-01 1.083800e+00 4.044297e-02
6.500000e+00 9.860000e-05 6.514100e-01 1.177400e+00 3.601396e-02
8.500000e+00 9.860000e-05 8.518500e-01 1.160900e+00 4.521264e-02
5.000000e-01 1.000000e-04 4.940700e-02 3.484600e-01 9.616451e-03
6.500000e-01 1.000000e-04 6.422900e-02 4.088500e-01 1.336375e-02
8.500000e-01 1.000000e-04 8.399200e-02 5.029900e-01 2.984516e-02
8.500000e+00 1.049900e-04 8.000000e-01 1.183200e+00 5.993523e-02
2.500000e-01 1.100000e-04 2.245800e-02 1.991300e-01 9.782182e-03
8.500000e+00 1.118000e-04 7.512700e-01 1.179800e+00 3.936497e-02
8.500000e+00 1.244300e-04 6.750100e-01 1.258500e+00 3.356860e-02
8.500000e+00 1.290000e-04 6.511000e-01 1.231800e+00 3.138848e-02
3.500000e-01 1.300000e-04 2.660400e-02 2.572600e-01 8.447518e-03
1.200000e+00 1.300000e-04 9.121300e-02 5.427400e-01 3.124652e-02
1.500000e+00 1.300000e-04 1.140200e-01 6.458400e-01 2.086567e-02
2.000000e+00 1.300000e-04 1.520200e-01 7.230600e-01 1.455679e-02
2.700000e+00 1.300000e-04 2.052300e-01 8.049700e-01 1.085744e-02
3.500000e+00 1.300000e-04 2.660400e-01 9.178700e-01 1.232094e-02
4.500000e+00 1.300000e-04 3.420500e-01 1.020400e+00 1.750068e-02
6.500000e+00 1.300000e-04 4.940700e-01 1.113400e+00 2.141424e-02
8.500000e+00 1.390000e-04 6.042600e-01 1.256500e+00 7.373707e-02
1.200000e+01 1.392000e-04 8.518500e-01 1.280800e+00 4.531137e-02
1.200000e+00 1.580000e-04 7.504900e-02 5.327400e-01 1.332830e-02
1.200000e+01 1.610000e-04 7.365000e-01 1.340000e+00 2.634199e-02
1.500000e+01 1.741000e-04 8.513600e-01 1.340300e+00 5.444473e-02
4.000000e-01 1.760000e-04 2.245800e-02 2.873600e-01 1.041123e-02
1.200000e+01 1.821000e-04 6.511600e-01 1.295100e+00 3.001977e-02
1.500000e+00 2.000000e-04 7.411100e-02 6.124000e-01 2.389193e-02
2.000000e+00 2.000000e-04 9.881400e-02 6.786700e-01 1.422085e-02
2.700000e+00 2.000000e-04 1.334000e-01 7.813800e-01 1.573574e-02
3.500000e+00 2.000000e-04 1.729200e-01 8.541600e-01 1.152356e-02
4.500000e+00 2.000000e-04 2.223300e-01 9.611900e-01 1.377366e-02
6.500000e+00 2.000000e-04 3.211500e-01 1.111900e+00 1.528473e-02
8.500000e+00 2.000000e-04 4.199600e-01 1.194800e+00 2.103911e-02
1.200000e+01 2.000000e-04 5.928900e-01 1.293500e+00 2.109647e-02
1.500000e+01 2.000000e-04 7.411100e-01 1.386200e+00 4.088195e-02
1.800000e+01 2.090000e-04 8.510300e-01 1.370400e+00 5.658998e-02
3.500000e-01 2.200000e-04 1.572000e-02 2.399600e-01 8.788367e-03
1.500000e+01 2.276000e-04 6.512400e-01 1.330000e+00 4.109700e-02
1.800000e+01 2.370000e-04 7.504900e-01 1.378800e+00 3.263964e-02
2.000000e-01 2.510000e-04 7.873600e-03 1.795700e-01 2.718115e-02
2.500000e-01 2.510000e-04 9.842100e-03 1.959000e-01 1.014184e-02
5.000000e-01 2.510000e-04 1.968400e-02 3.078000e-01 8.799079e-03
